row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,bld_plt2_blk_04.mzML Peak area,skin_07_0_UB.mzML Peak area,skin_01_120_UB.mzML Peak area,skin_07_600_UB.mzML Peak area,skin_10_240_UB.mzML Peak area,skin_07_240_UB.mzML Peak area,skin_10_480_UB.mzML Peak area,skin_10_0_UB.mzML Peak area,skin_05_720_UB.mzML Peak area,skin_07_480_UB.mzML Peak area,skin_10_120_UB.mzML Peak area,skin_10_600_UB.mzML Peak area,skin_07_720_UB.mzML Peak area,bld_plt2_10_480_1.mzML Peak area,skin_05_600_UB.mzML Peak area,bld_plt2_03_240_1.mzML Peak area,bld_plt2_04_120_1.mzML Peak area,skin_05_480_UB.mzML Peak area,bld_plt2_07_480_1.mzML Peak area,skin_05_240_UB.mzML Peak area,bld_plt1_10_120_1.mzML Peak area,skin_01_0_UB.mzML Peak area,skin_01_240_UB.mzML Peak area,skin_01_600_UB.mzML Peak area,bld_plt1_blk_02.mzML Peak area,skin_05_120_UB.mzML Peak area,bld_plt2_07_720_1.mzML Peak area,bld_plt1_08_600_1.mzML Peak area,bld_plt2_10_240_1.mzML Peak area,bld_plt2_08_480_1.mzML Peak area,bld_plt2_08_120_1.mzML Peak area,bld_plt2_03_720_1.mzML Peak area,skin_03_480_UB.mzML Peak area,bld_plt1_10_0_1.mzML Peak area,skin_07_120_UB.mzML Peak area,skin_01_480_UB.mzML Peak area,skin_04_600_UB.mzML Peak area,skin_05_0_UB.mzML Peak area,skin_04_0_UB.mzML Peak area,bld_plt2_05_720_1.mzML Peak area,bld_plt2_04_0_1.mzML Peak area,bld_plt1_08_720_1.mzML Peak area,bld_plt2_07_0_1.mzML Peak area,bld_plt1_07_240_1.mzML Peak area,bld_plt1_07_120_1.mzML Peak area,bld_plt1_04_600_1.mzML Peak area,bld_plt2_05_0_1.mzML Peak area,bld_plt1_08_240_1.mzML Peak area,bld_plt1_04_240_1.mzML Peak area,skin_01_720_UB.mzML Peak area,skin_04_720_UB.mzML Peak area,skin_04_480_UB.mzML Peak area,skin_04_240_UB.mzML Peak area,skin_04_120_UB.mzML Peak area,skin_03_600_UB.mzML Peak area,skin_blank_03.mzML Peak area,bld_plt1_03_600_1.mzML Peak area,bld_plt1_03_0_1.mzML Peak area,bld_plt1_03_480_1.mzML Peak area,bld_plt1_07_600_1.mzML Peak area,bld_plt2_03_120_1.mzML Peak area,bld_plt1_04_480_1.mzML Peak area,bld_plt1_01_0_1.mzML Peak area,bld_plt2_01_480_1.mzML Peak area,bld_plt1_10_600_1.mzML Peak area,bld_plt2_05_120_1.mzML Peak area,bld_plt2_04_720_1.mzML Peak area,bld_plt1_05_480_1.mzML Peak area,bld_plt2_10_720_1.mzML Peak area,bld_plt2_08_0_1.mzML Peak area,skin_03_720_UB.mzML Peak area,skin_blank_20.mzML Peak area,bld_plt1_01_600_1.mzML Peak area,bld_plt1_01_120_1.mzML Peak area,bld_plt1_01_720_1.mzML Peak area,bld_plt1_05_240_1.mzML Peak area,bld_plt1_05_600_1.mzML Peak area,bld_plt2_01_240_1.mzML Peak area,skin_08_240_UB.mzML Peak area,skin_08_480_UB.mzML Peak area,skin_08_0_UB.mzML Peak area,skin_08_720_UB.mzML Peak area,skin_10_720_UB.mzML Peak area,skin_08_120_UB.mzML Peak area,skin_03_120_UB.mzML Peak area,skin_03_240_UB.mzML Peak area,skin_03_0_UB.mzML Peak area,skin_08_600_UB.mzML Peak area,
10794,221.627413495976,5.774932,,,,,,,,,,,0,14221.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1252,222.0831660647825,2.2923954,,,,368,,,,,,,0,43661.02,53426.31,42939.79,45076.637,40754.64,50819.246,32443.424,50093.95,29278.016,40116.96,31290.02,51711.582,0,47372.95,0,0,30139.838,0,42347.082,0,43830.24,35207.36,29059.678,0,45664.723,0,0,0,0,0,0,32085.852,0,36578.51,46185.574,44237.562,27844.812,43497.72,0,0,0,0,0,0,0,0,0,0,45024.03,51395.945,50074.184,44073.867,42975.14,34783.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31455.783,0,0,0,0,0,0,0,42609.46,47704.418,52933.64,45587.87,50696.91,46637.617,34226.8,42611.242,39479.574,27581.352,
1130,222.08318165037673,2.2425263,,,,,,,,,,,0,12730.184,17028.406,9506.244,36251.89,17061.602,14649.8,15165.519,31160.812,13526.821,10564.906,17123.217,16033.159,0,11128.856,0,0,12197.82,0,31532.336,0,13678.745,14769.786,12124.866,0,17993.686,0,0,0,0,0,0,15567.232,0,16069.821,25907.746,26746.66,12650.253,26739.14,0,0,0,0,0,0,0,0,0,0,21048.266,15953.026,27871.172,8939.942,8293.256,16500.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12516.995,0,0,0,0,0,0,0,23016.295,28365.428,29960.24,16043.779,8145.1914,29060.953,14734.191,7147.6616,24937.637,14094.355,
5988,222.10129962778137,3.8554153,,,,12,,,,,,,0,26027.74,43247.39,48438.36,42479.355,46428.227,50186.96,46338.406,56924.945,28501.79,46978.164,30373.068,52660.855,0,46593.67,0,0,23538.258,0,21022.932,0,31147.547,28395.324,24519.852,0,27641.207,0,0,0,0,0,0,50084.13,0,35425.55,36177.3,42750.18,23746.936,20842.805,0,0,0,0,0,0,0,0,0,0,38173.9,31253.912,28171.48,45631.633,23386.324,24612.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61106.04,0,0,0,0,0,0,0,38861.754,25701.582,35735.414,35117.99,46004.367,48508.24,27464.734,59285.04,44245.523,58830.16,
884,222.14899287351443,2.0266542,,,,148,,,,,,,0,18217.184,17987.176,21650.826,21913.09,24052.139,28143.645,26754.623,29339.012,26754.053,21469.152,27894.623,22960.068,13.859164,24733.62,94.48767,18.941696,34447.26,17.084793,24674.832,11.953071,17772.963,16411.002,24388.121,0,26191.2,22.133036,14.376828,22.111565,16.850313,12.695866,71.743996,33741.43,12.769886,37979.902,21027.951,25354.553,28546.654,24617.287,12.862099,13.090437,10.125826,29.11876,46.73768,15.658649,22.953758,12.424827,9.15952,23.680119,21529.164,28822.867,31160.254,27152.701,26714.307,43472.844,0,21.381802,0,11.230831,23.599852,47.80766,9.111992,11.3686285,72.51161,15.88476,38.985714,14.231643,12.407467,124.37819,88.4581,36668.2,0,91.56601,36.257378,23.106384,10.970242,0,40.151794,20409.71,19385.486,22498.506,22345.229,24804.21,27801.766,41535.945,30081.31,26695.92,29749.018,
779,222.5625066113035,1.9718572,,,,148,,,,,,,0,40327.17,47335.312,43977.83,46451.137,47290.85,55248.44,49131.758,54899.348,41111.156,47147.074,50222.598,54570.68,0,52692.465,0,0,54237.043,0,46895.586,0,46490.836,41423.812,47123.996,0,47696.113,0,0,0,0,0,0,54982.99,0,42144.715,48756.754,51539.176,48301.246,45811.508,0,0,0,0,0,0,0,0,0,0,49487.69,55352.457,56560.695,48356.688,46391.633,55112.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57453.664,0,0,0,0,0,0,0,46817.37,50925.99,52016.97,53193.09,56293.7,56724.438,52974.54,48866.383,45222.07,50831.895,
6736,223.06368942126292,4.081936,,,,,,,,,,,1898.3008,2832.0247,2523.2842,1234.0203,802.77075,500.60944,2508.8298,544.8345,2510.925,3632.6416,516.89996,2521.3882,2277.629,1662.486,545.56055,2138.503,3959.9111,2168.501,3850.367,1252.6355,2566.6707,1377.8533,1430.3258,2121.4565,2618.1868,1212.7062,6551.151,2505.9097,7034.5854,1462.5037,2628.2441,1327.3057,0,9373.696,2697.779,1832.0079,568.37366,1275.9052,2720.7505,1498.6195,3340.4165,4713.3594,3048.229,23421.863,3362.6946,14481.019,1575.5723,11385.133,20513.61,2355.8494,1875.0598,1726.5459,1545.7838,518.9922,2001.0471,1247.7963,2394.608,2801.7852,2307.55,3886.4597,1770.0809,4613.342,6055.2837,6827.546,13190.489,2994.2969,5276.6606,9498.669,0,0,490.35394,2143.5662,14814.659,6295.757,2197.8206,25607.771,9331.891,654.9365,1023.24756,2234.9346,2647.2744,2329.564,2445.2312,1488.8422,2216.945,1209.0393,3040.433,2297.4111,
594,223.09467433679015,1.4695245,,,,7,,,,,,,11.1820345,451612.94,370416.72,412452.78,487066.9,453145.44,546572.94,514444.0,562456.7,480736.6,473184.47,538647.44,538124.5,225.36122,493997.12,25.681602,13.944177,516334.8,18.916666,443512.72,14.209123,309548.5,297975.34,346477.72,13.983966,476312.72,14.658468,15.918687,12.392414,263.83276,12.707865,407.69162,482828.0,473.0001,597888.6,359039.03,504146.7,457240.25,481975.72,10.21395,27.221687,0,14.964409,11.184645,17.28379,16.778664,122.79226,213.6444,11.063183,359696.28,521595.1,573821.6,496015.56,475582.6,582418.9,49.99883,20.575848,25.643599,17.741451,0,56.111317,11.06667,35.443287,19.023075,25.651546,226.17468,12.007011,44.267315,70.87013,347.73547,547968.2,176.28247,60.62316,9.92657,271.34357,304.54584,86.12435,379.04465,410128.66,422556.8,510236.66,446820.38,553051.94,522152.78,655727.25,528215.94,471397.8,442786.62,
6086,223.09648740026375,3.9044282,,,,225,,,,,,,22.673508,1486.9364,1132.435,1629.9688,1583.6401,2949.6694,1684.9209,697.3755,1692.803,3073.692,1794.4487,3348.699,913.1848,454880.75,1832.1721,9566.54,59250.492,2399.3438,1499.1055,1583.4387,589600.94,456.48364,537.55615,1168.3182,269.667,2160.5002,3009.0232,71712.31,581758.9,53746.918,60057.434,14761.877,2252.2463,657351.5,1068.9462,1099.047,1144.2751,3869.4236,1231.4106,3527.5227,51524.043,44266.758,1801.0579,31048.557,3176.7344,74504.9,5884.3965,49505.855,62343.004,712.0887,1869.1423,2081.414,2479.7942,880.1087,3512.5845,12.313293,11296.557,11556.123,10825.0,3207.8125,10928.561,56996.223,105229.29,123300.58,379251.7,7364.1445,48276.098,4923.5625,525677.1,65375.062,1598.7219,370.6279,115078.64,78888.77,121239.43,5291.328,5818.675,126727.766,2038.7122,696.6538,608.79016,3291.767,1935.7319,889.90173,1304.1953,2514.0884,881.0403,1755.4966,
7592,223.09663584098342,4.3683677,,,,108,,,,,,,1283.0443,4341.6567,3298.202,1350.7346,4369.3315,2044.9199,4969.792,3477.6506,5661.3965,3982.3616,3717.6895,5616.3037,2540.549,1452.055,3426.4275,800.11993,1213.7369,6571.857,754.26044,3470.4812,797.2808,3292.0532,5199.363,3626.4346,657.2175,1170.2079,1334.8744,816.7866,1641.9015,1289.0024,4331.485,2334.2852,6825.1084,1817.5145,2518.4055,3247.5366,1375.0813,3357.9426,1684.3519,665.6916,329.03397,1984.7766,771.55414,4401.905,1436.2993,4516.8174,1256.6068,5873.2783,2544.647,4147.264,4738.4736,5131.239,2421.6626,3632.8306,6651.831,757.7711,596.14453,713.31177,570.9755,1732.109,1177.496,2414.8528,2051.4434,1396.952,1703.6445,2165.768,0,2525.091,3093.291,1609.7888,8050.579,1211.6743,2104.921,1529.9161,1291.467,3190.8518,1866.9178,1322.9612,2503.4324,2138.093,3664.924,2672.605,4293.969,4221.706,7125.655,4940.2983,9059.794,2696.2458,
4348,223.09670017181804,3.3737109,,,,45,,,,,,,10.584471,15249.797,14610.832,14980.53,9321.203,12447.533,19489.477,15932.839,21315.389,12362.972,13798.391,16183.909,20727.916,2693.284,17291.28,658.38965,586.8601,29451.252,238.56552,10427.928,3931.1096,10442.644,9204.427,14960.85,14.384325,13475.994,577.0941,2101.1306,3221.2407,2133.3928,4583.3525,859.1534,21438.271,4141.1763,16516.84,14478.892,10374.73,19166.295,18349.727,880.7336,758.5816,1283.4948,724.8896,2767.043,454.22833,651.0792,1317.8375,1906.1538,354.84146,9429.22,22952.025,25123.49,27384.564,19855.854,27349.715,26.434994,710.3802,1275.3068,630.83386,629.29144,995.3369,271.507,3769.93,2073.08,2917.86,1585.759,486.42975,848.86,2430.481,6573.2637,18449.852,182.17043,1781.6582,3271.5225,1775.7313,832.9031,707.3241,2855.3574,15416.57,15207.981,14700.693,14735.468,12571.806,19733.309,32417.277,25132.207,16920.697,10514.49,
395,223.10777761766633,0.8983673,,,,,,,,,,,0,24144.855,1662.522,23757.205,3654.111,23154.39,10759.306,3568.0312,35831.094,55388.06,1538.8685,21395.385,22587.598,0,24879.73,0,0,39827.1,0,17513.996,0,316.45142,2311.6704,8269.314,0,23129.242,0,0,0,0,0,25.575031,17914.09,0,49874.21,2689.3064,22139.793,35184.96,66355.96,0,0,0,0,0,0,0,0,36672.67,0,2255.956,3731.735,25506.088,19844.969,29317.184,35989.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18629.291,0,0,0,0,0,0,0,370.8165,931.9861,440.5382,16582.31,8446.778,1252.0107,17989.988,36541.04,51110.86,44237.094,
220,223.10786968389965,0.5990476,,,,,,,,,,,0,20620.219,1693.3655,20487.867,3904.9827,20607.799,14527.658,426.39502,27020.262,44195.29,5035.0825,17786.688,18597.254,16.362942,19355.285,0,61.019367,31437.318,16.05995,7619.2754,0,1689.2867,805.75867,12873.985,0,18715.13,18.34592,28.639954,56.370354,113.49175,111.15292,73.8987,15840.724,0,43002.855,4646.3374,17842.662,20749.695,42901.777,11.027493,81.83775,0,17.39975,27.209377,0,70.958496,17.499954,0,32.686558,5457.3228,4721.8623,18644.084,15124.408,21308.79,30520.525,0,0,0,32.584816,0,0,0,0,77.80307,26.551422,71.57598,43.833412,0,53.64479,80.23632,15288.704,0,0,0,0,0,27.787498,163.92966,132.69666,691.34607,651.5189,16443.902,13181.481,2940.8552,15616.185,33421.773,48791.03,48504.758,
6354,223.1151953117602,3.9886014,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480.3677,0,6733.658,0,0,0,0,0,0,0,0,9942.714,0,0,0,0,0,0,0,0,0,0,0,
2616,223.1324211523949,2.8243942,,,,,,,,,,,17.019892,35769.95,42531.355,43981.43,73275.91,68449.72,91166.984,51132.445,61456.77,51373.332,82133.36,155248.56,55135.133,220.69109,55273.496,236.53065,225.5697,112517.05,297.9192,64480.395,32.19964,30177.969,14788.729,66844.23,38.58285,72966.65,78.20057,373.63553,163.72849,287.24582,284.66263,852.62836,93555.26,491.8137,116539.945,38635.453,26705.012,92986.445,53251.062,238.95537,526.3445,69.51842,221.36855,79.33141,63.50382,736.0414,182.04544,707.9069,144.8764,45074.72,93564.31,90855.76,74535.81,34906.84,92927.516,150.4649,207.2409,84.70511,59.914757,384.76288,305.2083,86.464645,48.938,80.74566,292.2643,531.369,871.9675,349.9938,1007.0505,232.324,114826.83,320.58313,349.4112,156.58621,90.50353,1018.7791,317.34344,560.65,62281.08,46788.008,83265.14,62450.863,83517.375,37904.906,103057.984,58887.594,43872.535,70312.16,
3061,223.13272377149667,2.9687781,,,,,,,,,,,56.317963,230671.78,56309.105,51059.64,18427.775,12498.645,49738.742,65484.008,81702.43,56218.87,62208.508,57324.938,67848.39,527.9952,64225.74,255.1772,307.9023,94496.38,202.92743,51359.54,120.626816,40609.918,43936.684,48426.992,92.57003,42470.855,282.26193,308.98306,206.38686,317.62738,356.23685,472.51898,80737.25,199.50613,111909.15,53458.71,75295.375,75129.67,73223.06,47.32178,173.03223,69.51842,110.92293,125.3374,146.2867,261.36572,90.165924,355.6221,333.8126,59268.92,90923.08,398555.25,50532.97,70422.8,528275.4,439.69778,47.98591,246.06624,264.82947,121.67531,209.47752,72.74872,92.680824,177.01836,121.578224,246.60748,477.81183,292.593,300.48883,65.25581,107176.54,117.00642,266.4884,97.23649,154.47293,362.2507,304.6695,280.58133,54157.508,44945.758,39314.016,53567.418,70465.72,64750.08,124434.95,84515.73,40489.49,64856.605,
7200,223.13288035835794,4.266592,,,,,,,,,,,0,17061.71,23878.588,15371.759,24698.885,27623.496,26819.713,42019.17,32953.613,17405.074,24912.986,29542.191,22646.127,0,31619.066,0,0,42351.477,0,30321.766,41.344757,15039.164,10237.459,4270.659,25.356865,31099.748,0,46.543236,0,0,0,0,35867.684,116.61789,39547.836,20894.285,23223.709,33240.562,26355.398,0,0,0,0,0,0,88.8884,0,609.11896,51.87448,21259.15,20742.713,45210.55,42844.63,29319.42,34126.152,55.55576,0,0,38.815018,0,0,0,0,0,0,0,0,0,0,0,47327.016,218.4138,23.459415,0,25.771492,44.509575,0,0,18214.168,14487.392,22581.91,28380.703,20761.82,18057.365,27043.94,40702.35,17645.887,19726.377,
3714,223.1328809772699,3.1917696,,,,,,,,,,,25.53648,51193.082,21386.547,20893.537,74052.15,64199.83,53071.438,53470.08,101682.516,20777.363,39671.582,49184.438,15201.414,185.51418,74019.305,188.28093,57.317654,62685.305,147.68045,31822.773,217.19662,31793.523,35933.383,37197.746,113.25152,59198.17,159.081,220.74303,485.01562,196.50812,301.09863,319.08118,81210.64,434.4535,413341.5,57741.93,80316.91,346925.7,51443.684,207.91766,206.77441,174.5877,51.76484,211.06883,426.407,859.409,406.29953,381.98615,98.09754,35120.453,39470.484,40097.46,42183.44,58172.586,95437.734,146.40878,108.60766,167.97719,191.07979,276.5134,116.69929,146.55458,295.57227,105.96734,50.662804,156.81516,187.33041,441.18222,500.12515,310.75436,96027.05,346.41013,118.007126,158.10245,84.72436,504.74713,250.45737,302.54874,20354.742,33712.46,45594.984,31446.35,52555.305,59507.242,101179.38,72578.516,50674.508,51075.78,
1920,223.13291213257108,2.5733213,,,,295,,,,,,,0,229207.92,194407.94,220371.69,228233.06,247165.38,281748.16,255536.52,308736.6,253312.06,272907.25,260840.53,275501.7,12.744356,268479.12,57.167946,51.3634,322652.3,50.860104,271814.62,87.59635,222207.36,52743.867,235859.39,12.320344,78717.98,221.39139,26.999836,17.751904,125.38443,55.424164,327.6453,357158.4,122.8163,354978.0,189358.03,269203.06,281572.44,286629.06,35.62231,20.877758,13.931143,45.83725,52.668877,18.44497,232.5161,107.972534,399.30273,105.17403,191124.1,301535.97,343218.12,286302.97,261170.86,401646.38,57.216427,26.72885,153.56389,32.38076,42.2524,90.06966,49.147835,59.03491,18.012718,21.273115,109.064644,145.48778,105.7977,265.0852,239.01411,350937.28,483.50537,320.15338,33.7231,170.49417,354.34134,387.48868,109.12486,212372.62,199691.45,246923.78,213019.58,273338.12,256925.98,417522.6,330337.9,270915.22,233601.31,
5211,223.13298971517682,3.6051896,,,,,,,,,,,13.986992,28486.787,33983.758,24259.455,44049.242,24117.484,37087.848,20838.066,66573.01,21786.127,26033.584,30929.016,29936.139,1124.545,25041.215,400.5413,365.24048,41612.36,150.48929,36031.473,2075.5903,31296.14,11357.917,17921.895,59.028572,36224.547,204.68196,323.92447,1698.3826,111.29137,429.1543,782.1341,69271.14,2422.686,27074.78,11528.828,31960.78,16881.08,51622.297,568.0691,617.8466,390.47772,447.47278,458.9787,430.38998,555.9,666.1517,640.2318,800.47314,29161.809,19100.248,18743.695,34863.99,19179.094,53112.36,27.516747,439.85126,620.3364,335.44116,403.63037,656.9134,564.8515,2472.0923,1343.9753,1040.5613,1106.76,467.1013,895.15985,1615.6927,648.301,43400.637,84.48584,1298.2721,2881.4941,1627.1221,952.15326,1010.0025,2546.9714,18893.398,11690.985,35130.65,25650.889,35611.516,37878.086,55676.586,28784.852,33521.203,19079.473,
9299,223.1330745374742,5.1077285,,,,125,,,,,,,0,766.93396,7184.978,593.52454,3822.6907,5405.1094,9997.88,6853.378,10549.413,8752.674,3139.8013,3467.9744,5384.8125,1182.5614,2345.401,692.281,1682.7687,12421.583,704.80896,9008.077,2436.8643,2222.2458,1911.3962,7386.7637,0,6394.7104,1731.7356,508.50513,5876.35,10891.376,6836.5,7165.536,5086.382,9128.254,9097.566,4689.601,1089.5457,7721.2334,6499.744,1326.332,1796.8862,1838.9568,150.33554,1726.501,385.37262,745.6575,2689.2559,318.53146,1182.8962,3756.8987,7284.1807,14035.435,6895.669,9303.968,15902.637,56.840042,2176.116,2043.4414,3860.397,619.6322,2480.2837,696.8165,942.07965,2153.738,829.468,3291.6213,8558.7295,3937.9907,7803.375,5115.17,14240.144,53.25244,738.67755,647.5097,7509.0596,1053.2725,11023.518,2408.7031,2238.361,1634.587,3624.3386,2762.0947,9717.53,6938.6353,11981.8545,10416.224,7812.329,8600.856,
7587,223.16936319445156,4.3713098,,,,,,,,,,,326.1843,4572.068,9055.29,10379.236,9947.822,31902.307,14331.026,9907.434,15848.15,8311.906,8308.563,10696.943,14747.766,409.6067,13294.447,3289.3716,705.09174,12620.922,4841.4595,8028.178,745.1802,8548.327,10234.145,7758.9263,108.00819,32421.541,4167.361,1892.878,702.42346,1199.4827,811.916,3583.444,13313.566,1896.5576,5857.0747,10264.641,8079.061,8246.573,10622.924,1609.1044,88.88197,709.4558,1930.7281,1137.4829,2603.3198,348.7433,2651.6719,1256.964,1650.569,8222.504,12441.094,19663.1,12622.79,9228.082,7269.408,15.751993,2957.6323,3542.8142,3169.0027,3929.6128,3140.9304,1177.4763,3206.4478,1149.3428,988.51917,3734.6494,0,2363.0508,879.1994,262.1098,20678.447,44.790672,1166.0989,881.1277,1997.732,2068.1282,3063.2605,2198.57,1911.7825,4937.715,7068.3926,4792.815,10796.225,7987.167,10498.299,7144.804,6762.249,6639.4893,
7754,223.16937700577984,4.4065413,,,,,,,,,,,326.1843,5191.6924,11638.889,11602.116,6452.559,4491.084,9902.478,5615.1777,10485.143,8311.906,1823.8228,8052.2207,13364.797,309.06155,15908.136,3580.8174,705.09174,6901.396,4421.3374,6347.3896,745.1802,5269.2397,4697.245,3756.1377,123.93565,3636.6353,4468.598,2287.35,702.42346,1377.6604,811.916,3783.9856,24542.238,2072.337,3916.4985,10488.323,9368.787,3115.643,13058.746,1609.1044,88.88197,865.97144,1930.7281,1585.0951,2603.3198,1117.2083,2651.6719,1256.964,1956.5162,7517.725,8750.689,4356.3545,10718.417,5311.314,8920.902,15.751993,2957.6323,3745.199,3169.0027,4507.723,3490.714,1177.4763,3380.5894,1149.3428,988.51917,3901.0774,0,2363.0508,1046.4031,262.1098,20291.367,44.790672,1166.0989,881.1277,2142.406,2068.1282,3232.0706,2723.0657,4738.4756,2399.3706,4179.823,2466.432,6664.736,2109.4324,12616.153,11771.018,11118.334,8612.059,
8442,223.16939060854202,4.671033,,,,,,,,,,,29.07141,6850.828,5732.588,63513.848,14033.516,10593.22,11837.869,10442.454,9881.877,41496.246,13821.862,6393.535,15839.754,74.94027,12772.949,113.70995,229.6459,5418.0464,40.599495,5494.963,162.70024,4736.815,13545.518,12741.695,27.857653,7643.8823,118.65949,433.48083,263.52963,168.48416,666.46387,118.47329,29475.816,735.6088,15215.408,16646.299,76042.72,8225.239,82314.51,118.35716,43.294254,226.62692,311.4607,713.6421,404.1972,330.36218,325.05234,360.59647,119.14896,29014.441,14415.665,18645.752,15893.116,10809.518,63578.703,18.083212,171.9191,598.8433,186.92886,587.25085,597.85364,224.69234,63.41432,389.92944,292.55228,340.88232,0,731.6323,126.98262,1035.0614,11799.139,13.578443,225.48654,235.05476,358.64572,424.7431,389.9898,518.08563,12233.297,11765.224,7285.1323,18004.164,6482.162,57635.62,70001.77,53514.91,30328.646,50392.516,
4953,223.16942043407656,3.5489607,,,,,,,,,,,67.076584,6617.291,4286.1045,12151.679,4151.8477,26724.502,5445.0107,5185.0986,11453.023,6506.566,4979.421,25281.512,4731.6045,2980.704,6023.477,7585.3823,12364.547,7895.924,12739.621,13407.543,4207.7485,6035.724,3804.4443,3771.5986,103.35309,6358.0815,14173.46,7780.581,7138.514,6713.2773,13980.937,5313.0522,11628.097,3030.12,11199.488,5584.953,5698.6963,9228.611,6420.6895,13030.618,12506.618,5785.761,12446.932,8453.946,2671.7188,8359.723,14168.4,4367.8086,11410.166,3841.5215,13801.041,7545.4053,3702.6753,7502.866,8110.2397,0,4808.914,4627.2007,5118.1147,4231.1904,4431.6475,9548.955,6460.284,9230.022,3543.0054,18082.662,2370.9373,16809.787,7588.5166,15406.871,20478.184,9.548107,6530.404,8561.767,2431.193,4861.291,6653.4595,10714.752,4459.0654,2806.7085,6676.8657,4791.4487,6348.8623,4083.5508,11974.441,14916.413,7437.0215,8964.988,
4779,223.16943054749058,3.504886,,,,,,,,,,,67.076584,9281.406,5291.145,8149.3994,6875.3867,11585.119,3925.602,10845.788,4193.5615,6506.566,1974.0704,9152.878,8212.86,2772.5676,4096.5366,6860.409,11943.034,7895.924,13125.426,7784.257,3546.0142,1796.6602,7843.017,3325.9272,103.35309,6358.0815,7397.799,6584.636,2933.3828,6762.6963,8090.2607,5655.2114,51605.46,4759.2217,9003.15,5767.7666,6767.8706,7838.12,6371.9106,10476.845,7278.94,4416.703,10374.187,9568.5205,9231.774,8641.735,8282.785,3302.4382,11966.971,5811.995,14642.91,4981.155,6657.577,9332.991,13625.904,0,4833.192,4728.2847,5337.7373,8828.676,4521.186,9826.51,6572.127,6216.145,3679.9783,12448.599,2205.6565,11374.583,7616.1973,14073.473,11829.894,9.548107,6742.642,7298.4883,6598.271,7874.4062,11781.314,8606.7295,4459.0654,5261.245,5998.467,2856.1685,2691.3555,4083.5508,5578.3223,6684.2295,17073.479,2799.094,
8107,223.16943858407785,4.5467043,,,,,,,,,,,145.35342,10305.237,10493.711,11099.661,27324.5,15890.9795,55880.53,54130.86,18160.84,16884.994,9880.723,45270.312,88457.95,728.4865,69459.695,932.63104,674.69745,83121.02,510.29016,44538.562,1630.9584,9763.392,62500.355,20168.258,132.72598,31050.959,674.6935,1431.1055,2291.9302,710.07825,298.03104,220.35461,98991.65,2601.5303,92072.34,11700.216,16200.691,72155.09,27627.477,457.44687,69.82224,1063.1888,61.50421,1452.7062,971.8518,1138.1588,274.6775,2695.0808,262.81732,13692.655,26149.021,98677.62,63120.71,67570.13,17229.434,80.72665,838.10126,288.11804,624.2189,892.04553,829.73663,1336.378,357.14178,681.61255,1161.0217,1340.4044,0,201.50525,661.0379,860.8816,138576.08,37.580227,1585.3365,131.49246,1851.029,102.228966,389.9898,403.76974,10199.536,7630.3613,53555.4,3538.9116,65043.82,11618.754,17926.314,22690.64,50590.633,14747.109,
13357,223.16944279963244,6.7927938,,,,51,,,,,,,53.72046,0,13.729143,0,44.787037,0,179.79877,0,56.795933,31.968391,38.888287,152.11345,92.747375,633.7793,0,167.78473,1942.778,47.927963,33160.277,0,4891.807,63.442535,0,30.389454,11.546658,0,25443.709,17374.707,32436.457,23740.973,76982.72,52509.4,66.042404,22513.035,34.134136,65.7299,0,0,0,1045.0128,11602.151,7674.5034,23840.379,7502.8677,17343.64,23270.807,35228.08,20079.914,13759.921,155.39534,133.18596,0,0,0,0,0,8940.36,14328.908,8566.861,17222.287,27668.545,20431.635,29271.258,20602.46,27905.223,52185.93,50258.945,36673.65,84847.516,94553.99,0,0,23122.232,36692.57,16714.312,25025.31,38749.418,74732.26,59.280704,0,15.174582,0,113.191925,0,97.21136,0,0,0,
