formulaRank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C7H12O3P7S	[M + K]+	C7H12O3P7S	14.659402636431558	14.659402636431558	0.0	8	0.846920580026957	8.34161476038698	8.34161476038698	-8.556107614911507		431.82651	394.8621875	3633_example_sirius_12934	12934
1	C19H36O4	[M + H]+	C19H36O4	60.956023720670146	60.956023720670146	0.0	24	0.6306029774317853	5.3821119064345435	5.3821119064345435	-0.04884793009528565		329.26862	288.2332047035545	3634_example_sirius_8729	8729
1	C12H22O6	[M + H]+	C12H22O6	122.66682897756674	119.98020029932589	2.6866286782408455	31	0.9934702383364162	6.218591872317264	6.218591872317264	-0.3985429024656864		263.14881	172.61197265624997	3635_example_sirius_2827	2827
1	C10H5NO27	[M + H]+	C10H5NO27	1.0553894261384245	1.0553894261384245	0.0	2	1.0	15.075123927740966	15.075123927740966	-4.86152551270389		571.90939	423.44	3636_example_sirius_13952	13952
1	C28H58O7	[M + Na]+	C28H58O7	9.84139208869188	3.3841519783212517	6.457240110370628	1	0.0	1.3753166371122194	1.3753166371122194	1.1052040073389946		529.40806	424.28249999999997	3637_example_sirius_13984	13984
1	C16H24O7	[M + H]+	C16H24O7	36.36315521939689	36.36315521939689	0.0	10	0.9337279234688689	3.0629358628000483	3.0629358628000483	-0.21132645284963733		329.15941	147.978125	3639_example_sirius_1641	1641
1	C9H12NO4PS8	[M + H]+	C9H12NO4PS8	26.965271190409936	26.965271190409936	0.0	7	0.8462325746559971	7.919833563220061	7.919833563220061	5.189096661817416		485.83676	342.22606625080107	3640_example_sirius_10623	10623
1	C27H47N5O10	[M + H]+	C27H47N5O10	29.16368251165537	29.16368251165537	0.0	9	0.9065118709957779	6.340861664201409	6.340861664201409	2.20945300161402		602.34090	169.32	3641_example_sirius_2675	2675
1	C43H53N3O2S3	[M + H]+	C43H53N3O2S3	10.35887734613399	3.1566902740172713	7.202187072116719	5	0.8218437213721033	3.823467440808768	3.823467440808768	-0.07751615031475886		740.33721	400.84	3642_example_sirius_13108	13108
1	C24H48O6	[M - H2O + H]+	C24H46O5	29.804038325052872	24.429771927498763	5.37426639755411	8	1.0	9.508182137542963	9.508182137542963	-43362.53554682074		415.34208	399.99808418273926	3643_example_sirius_13066	13066
